"fecha";"Run Fondo";"serie";"periodo";"rentabilidades_acumuladas"
2023-02-23;"8844";APV;"6M";-0.08659598177697536
2023-02-23;"8844";APV;"1Y";-0.0048263583679382105
2023-02-23;"8844";APV;YTD;-0.01929893913639935
2023-02-23;"8908";APV;"1M";-0.020461547049237416
2023-02-23;"8908";APV;"3M";-0.0836019071026628
2023-02-23;"8908";APV;"6M";-0.08914449042930106
2023-02-23;"8908";APV;"1Y";-0.0109701089859352
2023-02-23;"8908";APV;YTD;-0.015805541794406963
2023-02-23;"8993";APV;"1M";-0.0382228454598641
2023-02-23;"8993";APV;"3M";-0.1120087939818809
2023-02-23;"8993";APV;"6M";-0.13824786442085768
2023-02-23;"8993";APV;"1Y";-0.07038350346492483
2023-02-23;"8993";APV;YTD;-0.03657095942772204
2023-02-23;"9060";APV;"1M";-0.025172366172968696
2023-02-23;"9060";APV;"3M";-0.08210416081878691
2023-02-23;"9060";APV;"6M";-0.08979032632175143
2023-02-23;"9060";APV;"1Y";-0.0003505341559344
2023-02-23;"9060";APV;YTD;-0.014280266201870728
2023-02-23;"9193";APV;"1M";-0.025357190435838062
2023-02-23;"9193";APV;"3M";-0.05711003265510617
2023-02-23;"9193";APV;"6M";-0.07117120450832781
2023-02-23;"9193";APV;"1Y";-0.010287884257000557
2023-02-23;"9193";APV;YTD;-0.0066214772425710056
2023-02-23;"9428";APV;"1M";-0.02557373848151001
2023-02-23;"9428";APV;"3M";-0.05941051389797969
2023-02-23;"9428";APV;"6M";-0.07479843320030188
2023-02-23;"9428";APV;"1Y";-0.016389466364600702
2023-02-23;"9428";APV;YTD;-0.007389080710364926
2023-02-23;"9511";APV;"1M";-0.0022292827274499327
2023-02-23;"9511";APV;"3M";0.006862718847144844
2023-02-23;"9511";APV;"6M";0.03214302859801221
2023-02-23;"9511";APV;"1Y";0.20431112557408038
2023-02-23;"9511";APV;YTD;0.0031814841597452848
2023-02-23;"9648";APV;"1M";-0.024785000357595677
2023-02-23;"9648";APV;"3M";-0.08411362775914932
2023-02-23;"9648";APV;"6M";-0.09346487410129889
2023-02-23;"9648";APV;"1Y";-0.019607740056488132
2023-02-23;"9648";APV;YTD;-0.020590115011683507
2023-02-23;"9873";APV;"1M";-0.027291205391128726
2023-02-23;"9873";APV;"3M";-0.07278455826975716
2023-02-23;"9873";APV;"6M";-0.09975707397003131
2023-02-23;"9873";APV;"1Y";-0.04811586080806929
2023-02-23;"9873";APV;YTD;-0.012063075281745994
2023-02-24;"8577";APV;"1M";-0.0181042341140345
2023-02-24;"8577";APV;"3M";-0.06303585819165014
2023-02-24;"8577";APV;"6M";-0.06748554589091593
2023-02-24;"8577";APV;"1Y";-0.03588386032892765
2023-02-24;"8577";APV;YTD;-0.015857162957344295
2023-02-24;"8640";APV;"1M";-0.026253099658056778
2023-02-24;"8640";APV;"3M";-0.05565243438986878
2023-02-24;"8640";APV;"6M";-0.08257325631636503
2023-02-24;"8640";APV;"1Y";-0.04744119523795631
